decile1b,decile3,ID,decile1,sex,race,cluster,lsat,ugpa,zfygpa,DOB_yr,zgpa,fulltime,fam_inc,age,parttime,male,other,asian,black,hisp,tier,index6040,gpa,gender_male,race1_black,race1_hisp,race1_other,race1_white,race2_b white,race2_c other,indxgrp_b 400-460,indxgrp_c 460-520,indxgrp_d 520-580,indxgrp_e 580-640,indxgrp_f 640-700,indxgrp_g 700+,indxgrp2_b 400-460,indxgrp2_c 460-520,indxgrp2_d 520-580,indxgrp2_e 580-640,indxgrp2_f 640-700,indxgrp2_g 700-760,indxgrp2_h 760-820,indxgrp2_i 820+
0.2,0.4,-0.8819691360287379,0.2,0.0,0.0,0.0,-0.14285714285714285,-1.0,0.2952755905511811,0.25,0.39186691312384475,0.0,1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.4838709645291359,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2,-0.2,-0.8588761409039258,-0.2,-1.0,0.0,0.3333333333333333,0.5714285714285714,-1.0,-0.1377952755905512,0.0,-0.1700554528650647,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.12096774113228442,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8,0.4,-0.8079249294380705,0.8,0.0,0.0,-0.6666666666666666,-1.2142857142857142,-1.1999999999999993,1.0511811023622046,0.0,0.487985212569316,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4677419290582723,-1.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8,0.8,0.4179099006634654,0.8,0.0,0.0,0.3333333333333333,0.5714285714285714,-0.1999999999999993,1.0669291338582676,-0.25,1.2791127541589649,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42741936528030783,-0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8,-0.8,-0.19819654704739562,-0.8,-1.0,-5.0,0.3333333333333333,-0.8571428571428571,0.20000000000000018,-0.9173228346456693,0.0,-0.9168207024029574,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,-0.6290322339685211,0.20000000000000018,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4,-0.6,0.21799054286866318,-0.4,-1.0,0.0,0.0,-0.2857142857142857,0.6000000000000005,-0.41338582677165353,0.25,-0.6654343807763401,0.0,0.0,-0.25,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.008064542634626436,0.6000000000000005,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8,-0.6,0.43000623144312894,-0.6,-1.0,0.0,-0.6666666666666666,0.7142857142857143,0.40000000000000036,-0.7204724409448819,-0.25,-0.4658040665434381,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.7782258245236098,0.40000000000000036,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8,0.6,0.7550676294857227,0.8,-1.0,0.0,0.3333333333333333,0.2857142857142857,-0.39999999999999947,1.5236220472440944,-2.25,0.88724584103512,1.0,0.0,2.25,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.10887097697873399,-0.39999999999999947,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0,-0.8,0.3750229097173857,-0.8,-1.0,-5.0,-0.6666666666666666,0.14285714285714285,0.0,-1.0905511811023623,0.0,-0.9759704251386322,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.14112904792046127,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,-0.6,0.755140940581357,0.0,0.0,0.0,0.0,-0.7142857142857143,0.20000000000000018,0.0905511811023622,-1.0,-0.5175600739371534,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5080644928362368,0.20000000000000018,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4,-0.2,0.09849345698471464,-0.4,0.0,0.0,-0.3333333333333333,-1.0,0.8000000000000007,-0.41338582677165353,0.25,-0.2587800369685767,0.0,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.5201612569897881,0.8000000000000007,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6,-1.0,0.9258824823136982,-0.4,-1.0,0.0,0.0,-1.0,0.20000000000000018,-0.484251968503937,0.25,-1.1608133086876156,0.0,-1.0,-0.25,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.7499999751008056,0.20000000000000018,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4,-0.4,0.3400535170998131,-0.4,-1.0,0.0,-0.6666666666666666,0.42857142857142855,0.40000000000000036,-0.31889763779527563,0.5,-0.36968576709796674,0.0,-1.0,-0.5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.5362903422590409,0.40000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4,0.0,-0.11572156445878083,-0.4,0.0,0.0,-0.6666666666666666,-0.14285714285714285,-0.39999999999999947,-0.34251968503937014,-0.25,0.066543438077634,0.0,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2540322464181184,-0.39999999999999947,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8,0.8,0.45434551519372457,0.8,-1.0,0.0,-0.6666666666666666,0.8571428571428571,-0.7999999999999998,0.9724409448818898,-3.0,1.064695009242144,0.0,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.4395161294338582,-0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4,0.2,0.6297789670466625,0.4,-1.0,0.0,0.6666666666666666,0.7142857142857143,-0.1999999999999993,0.531496062992126,0.25,0.3253234750462107,0.0,1.0,-0.25,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.5483871064125923,-0.1999999999999993,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6,-0.2,-0.10523807778307247,-0.6,0.0,0.0,-0.6666666666666666,0.14285714285714285,0.8000000000000007,-0.5866141732283464,-1.25,-0.036968576709796676,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4475806720684847,0.8000000000000007,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2,0.0,-0.13067702796818298,0.2,-1.0,0.0,-0.6666666666666666,-0.14285714285714285,-0.7999999999999998,0.34251968503937014,0.25,0.133086876155268,0.0,0.0,-0.25,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.4072580584921301,-0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0,-1.0,0.23250613980425938,-1.0,0.0,-4.0,0.6666666666666666,0.7142857142857143,-0.5999999999999996,-1.8543307086614174,0.0,-1.9001848428835488,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.39516129433858055,-0.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6,0.6,0.012719475092555258,0.6,0.0,0.0,0.3333333333333333,0.5714285714285714,-0.39999999999999947,0.7913385826771654,0.25,0.7763401109057302,0.0,-1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35080645924330195,-0.39999999999999947,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.8,-0.8934789780433269,0.8,0.0,0.0,0.0,0.0,-0.5999999999999996,1.1692913385826773,-3.5,1.2125693160813307,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.20967741132283982,-0.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8,0.4,-0.7283823906748287,0.8,0.0,0.0,0.0,-0.5714285714285714,-0.5999999999999996,0.9960629921259844,-0.25,0.421441774491682,0.0,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.6935483758519766,-0.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0,-0.6,-0.22400205271067777,-1.0,0.0,0.0,0.3333333333333333,-0.7857142857142857,-0.39999999999999947,-1.1456692913385826,-1.25,-0.5619223659889094,1.0,-1.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7983870815133965,-0.39999999999999947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6,0.2,0.677137934826436,-0.6,-1.0,0.0,0.0,-0.5714285714285714,0.20000000000000018,-0.5551181102362205,-0.5,0.2957486136783734,1.0,-1.0,0.5,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.38709675170395325,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0,-1.0,0.9576994978189949,-1.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.8000000000000007,-1.263779527559055,-3.25,-1.3974121996303144,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5685484132007691,0.8000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4,0.0,-0.23221289542172208,0.4,-1.0,0.0,0.0,0.2857142857142857,-0.7999999999999998,0.4370078740157481,-2.5,0.059149722735674676,1.0,0.0,2.5,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.0443548350952777,-0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2,-0.4,-0.4946666177926029,0.2,0.0,0.0,0.0,0.14285714285714285,-0.5999999999999996,0.31889763779527563,-1.75,-0.3844731977818854,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.08870967019055627,-0.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.2,-0.2,-0.9142993292034749,0.0,-1.0,0.0,-0.6666666666666666,0.14285714285714285,0.40000000000000036,-0.011811023622047254,0.25,-0.08872458410351201,0.0,-1.0,-0.25,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.294354859994473,0.40000000000000036,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2,-0.8,0.889666801070342,-0.2,0.0,0.0,0.0,0.42857142857142855,-0.39999999999999947,-0.16929133858267717,0.25,-0.7245841035120147,0.0,-1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.22983871811101755,-0.39999999999999947,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,-0.4,0.5096953923976394,0.0,0.0,0.0,-0.6666666666666666,0.2857142857142857,0.6000000000000005,0.059055118110236206,0.0,-0.266173752310536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4919355071637632,0.6000000000000005,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8,-0.8,-0.11154283200762435,-0.6,0.0,0.0,0.0,0.14285714285714285,-0.7999999999999998,-0.6653543307086613,-3.25,-0.8724584103512014,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1653225762275621,-0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8,-0.4,-0.8606356071991496,-0.6,0.0,0.0,-0.6666666666666666,0.42857142857142855,-1.3999999999999995,-0.6811023622047244,-2.5,-0.2292051756007394,0.0,-1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1532258120740117,-1.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0,-1.0,0.35244309226201387,-1.0,-1.0,-4.0,-0.6666666666666666,-0.14285714285714285,0.20000000000000018,-1.4448818897637794,0.25,-1.5600739371534194,0.0,-2.0,-1.5,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-0.02419352830710084,0.20000000000000018,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2,0.4,0.5545617829258458,0.4,0.0,0.0,0.0,1.1428571428571428,-1.0,0.3582677165354331,-0.25,0.5027726432532347,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.6048387056614212,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6,0.6,-0.3690113998753711,0.8,0.0,0.0,0.0,-0.42857142857142855,-0.7999999999999998,0.9173228346456693,-0.25,0.8576709796672827,0.0,-3.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.649193540756698,-0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,-0.7784538689930721,0.0,0.0,0.0,0.0,0.2857142857142857,-1.3999999999999995,0.03543307086614172,-0.25,0.029574861367837345,0.0,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.27419355320629524,-1.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,-0.012132986327480664,0.0,-1.0,0.0,0.3333333333333333,0.7142857142857143,0.20000000000000018,0.04330708661417322,-0.25,0.08872458410351201,0.0,1.0,0.25,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.7016129184866039,0.20000000000000018,-1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2,-0.4,-0.09255525823833437,-0.2,0.0,0.0,0.6666666666666666,1.2857142857142858,0.8000000000000007,-0.20866141732283466,0.25,-0.243992606284658,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4153226011267575,0.8000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.4,-0.8,0.6645284263773322,-0.4,0.0,-3.0,0.3333333333333333,0.0,-0.7999999999999998,-0.3110236220472441,-0.25,-0.8133086876155269,0.0,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.28629031735984567,-0.7999999999999998,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.2,-0.2799384186796672,0.4,0.0,0.0,0.6666666666666666,1.4285714285714286,0.20000000000000018,0.6496062992125985,0.0,0.18484288354898337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3064516241480242,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2,0.4031010593453319,0.0,0.0,0.0,0.0,-0.7142857142857143,-1.1999999999999993,-0.0039370078740157514,-0.75,0.21441774491682072,0.0,-2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0443548350952776,-1.1999999999999993,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6,0.6,0.6772845570177046,0.6,-1.0,0.0,-0.3333333333333333,-1.1428571428571428,0.6000000000000005,0.6574803149606299,-2.75,0.7393715341959335,0.0,-1.0,2.75,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-0.7177419041590775,0.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4,-0.6,0.3226787874344782,-0.4,0.0,0.0,0.0,-0.8571428571428571,0.40000000000000036,-0.37401574803149606,0.25,-0.5767097966728281,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5524193279315154,0.40000000000000036,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6,0.6,0.6445144972691617,0.6,0.0,0.0,0.3333333333333333,0.5714285714285714,-0.1999999999999993,0.8937007874015748,0.0,0.9316081330868762,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42741936528030783,-0.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0,-0.8,0.7295553682049778,-1.0,-1.0,1.0,0.0,-1.7142857142857142,0.0,-1.2244094488188975,0.25,-0.8059149722735675,0.0,1.0,-0.25,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.431451586799232,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6,0.6,0.37663575382134085,0.6,0.0,0.0,-0.6666666666666666,1.0,0.20000000000000018,0.7519685039370079,-1.0,0.6284658040665434,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9435484007511719,0.20000000000000018,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4,-0.2,-0.49789230600051315,-0.4,-1.0,0.0,0.0,-0.5,-0.5999999999999996,-0.3503937007874016,-1.0,-0.15526802218114602,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.6330645052858344,-0.5999999999999996,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2,0.0,0.4855760419339467,0.0,0.0,0.0,0.0,0.7142857142857143,-0.5999999999999996,-0.051181102362204724,-9.25,0.0,0.0,-1.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.39516129433858055,-0.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6,-0.4,-0.6753051574355778,-0.4,-1.0,0.0,0.0,0.0,-0.7999999999999998,-0.44488188976377957,0.25,-0.3253234750462107,0.0,0.0,-0.25,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.28629031735984567,-0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6,0.4,0.5712034016348374,0.6,-1.0,0.0,-0.6666666666666666,-0.14285714285714285,-0.7999999999999998,0.7204724409448819,-1.5,0.44362292051756,0.0,0.0,1.5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.4072580584921301,-0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6,-0.8,0.5713500238261061,-0.4,-1.0,0.0,-0.6666666666666666,-0.5714285714285714,0.20000000000000018,-0.44488188976377957,0.25,-0.8133086876155269,0.0,0.0,-1.5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.38709675170395325,0.20000000000000018,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2,0.2,0.5548550273083831,0.2,0.0,0.0,0.0,0.8571428571428571,0.20000000000000018,0.16929133858267717,-1.0,0.243992606284658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.8225806596188875,0.20000000000000018,0.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6,0.8,0.8711924049704923,0.6,0.0,0.0,-0.6666666666666666,-0.5714285714285714,-1.3999999999999995,0.9251968503937008,-1.0,1.4491682070240295,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.3999999999999995,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4,-0.8,0.9055753088229903,-0.4,-1.0,1.0,0.3333333333333333,-1.1428571428571428,-0.5999999999999996,-0.3346456692913386,0.25,-0.6802218114602588,0.0,-3.0,-0.25,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.1774193403811126,-0.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.2,0.0,0.8023532861698618,-0.2,-1.0,0.0,0.0,0.14285714285714285,0.40000000000000036,-0.1377952755905512,0.25,0.07393715341959335,0.0,0.0,-1.5,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.294354859994473,0.40000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2,0.8890803123052674,0.0,0.0,0.0,-0.6666666666666666,1.4285714285714286,-0.7999999999999998,0.06692913385826771,-0.75,0.3844731977818854,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923387093962995,-0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4,0.2,-0.765551116161431,0.4,0.0,0.0,0.6666666666666666,1.0,0.6000000000000005,0.562992125984252,0.0,0.3253234750462107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0967742128251836,0.6000000000000005,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6,-0.4,-0.6519922290238628,-0.4,-1.0,0.0,0.3333333333333333,1.1428571428571428,-0.39999999999999947,-0.4606299212598425,-0.75,-0.27356746765249534,0.0,-1.0,0.75,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.8346774237724388,-0.39999999999999947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2,0.4,-0.35053700377552144,-0.2,-1.0,0.0,-0.6666666666666666,-0.14285714285714285,0.6000000000000005,-0.16929133858267717,-3.25,0.6210720887245841,0.0,-1.0,3.25,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.12903228376691087,0.6000000000000005,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6,0.8,0.09218870276016275,0.6,-1.0,0.0,0.3333333333333333,0.0,0.0,0.7913385826771654,0.0,0.9463955637707948,1.0,0.0,-1.25,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.02016130678817773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
